Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Average Medicare Payments,Total Discharges
FL,964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,3,10452.523333333333,68587.09333333334,7171.473333333332,11.666666666666666
FL,974 - HIV W MAJOR RELATED CONDITION W MCC,13,20690.578461538462,106408.58230769231,18203.117692307693,18.46153846153846
FL,975 - HIV W MAJOR RELATED CONDITION W CC,7,12329.977142857144,61564.361428571436,9313.395714285716,16.857142857142858
FL,977 - HIV W OR W/O OTHER RELATED CONDITION,1,21110.18,63429.18,13683.91,11.0
FL,981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,89,29727.49056179775,157532.68516853935,27852.947640449438,30.06741573033708
FL,982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,50,17413.115400000002,94580.43339999997,15611.407800000004,20.26
FL,987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,16,23199.183124999996,112089.77249999999,20031.2675,15.875
FL,988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,14,12515.89642857143,65608.52428571427,10127.279285714287,15.857142857142858
GA,001 - HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC,2,205510.0,674051.405,187391.64,21.0
GA,"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",16,133180.589375,563011.685,110721.57687499998,27.1875
GA,"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",14,70213.96571428572,251783.96357142858,64697.89071428571,17.5
GA,005 - LIVER TRANSPLANT W MCC OR INTESTINAL TRANSPLANT,2,87704.47,382459.19,65737.88500000001,19.0
GA,006 - LIVER TRANSPLANT W/O MCC,1,51300.67,211756.58,32165.08,12.0
GA,008 - SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT,1,52567.81,260256.44,48787.63,16.0
GA,"011 - TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W MCC",1,44633.37,164934.95,35529.84,19.0
GA,"012 - TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W CC",1,30247.51,124797.18,25210.36,39.0
GA,014 - ALLOGENEIC BONE MARROW TRANSPLANT,1,115916.16,308218.05,104738.05,19.0
GA,016 - AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,1,52754.8,111079.27,40884.97,71.0
GA,020 - INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC,1,85085.41,247447.59,73649.0,17.0
GA,023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,5,49080.14200000001,194763.86800000002,42387.407999999996,29.4
GA,024 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,2,26638.445,136949.16999999998,25955.21,37.5
GA,025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,12,32765.003333333327,131414.92166666666,27343.99666666667,26.083333333333332
GA,026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,6,23531.420000000002,89594.15666666666,18908.413333333334,19.5
GA,027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,6,17388.215,69429.12333333334,14897.119999999997,29.166666666666668
GA,032 - VENTRICULAR SHUNT PROCEDURES W CC,1,16060.73,41681.18,14142.36,11.0
GA,033 - VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,1,11832.67,29153.13,10476.67,15.0
GA,035 - CAROTID ARTERY STENT PROCEDURE W CC,1,13506.18,91876.64,13145.18,11.0
GA,036 - CAROTID ARTERY STENT PROCEDURE W/O CC/MCC,1,11630.5,56967.83,10920.0,12.0
GA,038 - EXTRACRANIAL PROCEDURES W CC,14,10120.540714285713,45726.48714285715,8530.97142857143,16.857142857142858
GA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,24,6863.176666666666,36988.56166666667,5465.332083333335,30.75
GA,054 - NERVOUS SYSTEM NEOPLASMS W MCC,9,9599.466666666667,38111.65777777778,7900.763333333332,14.555555555555555
GA,055 - NERVOUS SYSTEM NEOPLASMS W/O MCC,1,9111.13,36170.38,6381.63,16.0
GA,056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,5,13727.288,39372.19,11219.704000000002,15.0
GA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,23,7837.808260869568,34005.733043478256,6464.00304347826,19.0
GA,059 - MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W CC,1,8447.4,43111.87,4891.13,15.0
GA,061 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC,2,16788.36,55724.775,15623.595,11.0
GA,062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,5,11685.944,53899.93199999999,9656.322,16.2
GA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,52,11637.891923076922,53507.011730769234,10122.862884615386,39.34615384615385
GA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,65,6944.766615384614,31412.071076923083,5560.224153846156,47.69230769230769
GA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,44,5431.074318181819,27324.44863636363,4036.3795454545466,22.545454545454547
GA,069 - TRANSIENT ISCHEMIA,45,5409.2771111111115,27597.542444444436,3934.791333333333,26.0
GA,070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,12,10745.380833333335,39673.011666666665,9754.296666666667,17.0
GA,071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,16,6354.82,27371.161875,5284.14625,17.0625
GA,073 - CRANIAL & PERIPHERAL NERVE DISORDERS W MCC,6,10464.088333333333,40717.31166666667,8837.196666666667,14.833333333333334
GA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,17,6568.725294117648,27316.420000000002,5254.040588235294,16.235294117647058
GA,"082 - TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",3,19500.35666666667,121335.78333333333,17016.95666666667,12.333333333333334
GA,"083 - TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",3,11493.913333333332,46395.40333333334,9541.480000000001,17.666666666666668
GA,"084 - TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",2,6786.285,25869.465,5271.0650000000005,13.5
GA,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",6,13753.125,60063.056666666664,12745.548333333334,17.166666666666668
GA,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",16,7895.108750000001,37772.203125,6486.032499999998,19.375
GA,"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",8,6310.235000000001,30814.18,5101.8175,19.5
GA,091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,12,11710.304166666667,52765.70166666667,10409.505833333335,15.916666666666666
GA,092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,17,6437.503529411764,28281.05823529412,5112.405294117646,18.88235294117647
GA,100 - SEIZURES W MCC,29,11207.763448275862,46156.94137931034,9855.41172413793,19.448275862068964
GA,101 - SEIZURES W/O MCC,39,5745.404102564104,26660.110000000004,4491.9766666666665,22.23076923076923
GA,103 - HEADACHES W/O MCC,4,5757.8125,30461.825,3833.9475,12.25
GA,123 - NEUROLOGICAL EYE DISORDERS,1,7535.67,44658.08,5477.42,12.0
GA,129 - MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,1,19354.0,81797.36,18016.14,14.0
GA,149 - DYSEQUILIBRIUM,6,4397.0616666666665,22481.8,3341.433333333333,13.333333333333334
GA,153 - OTITIS MEDIA & URI W/O MCC,2,5715.2,23423.535,4017.7749999999996,13.0
GA,163 - MAJOR CHEST PROCEDURES W MCC,13,31979.026153846156,122757.40923076922,28952.658461538467,16.692307692307693
GA,164 - MAJOR CHEST PROCEDURES W CC,15,16644.206,64173.302,14137.701333333333,23.466666666666665
GA,165 - MAJOR CHEST PROCEDURES W/O CC/MCC,11,12486.879090909091,53691.318181818184,10324.57090909091,19.90909090909091
GA,166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,15,25544.046666666673,89034.33200000001,23351.968000000004,18.6
GA,167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,9,12477.786666666667,58738.49888888889,11030.25888888889,15.11111111111111
GA,168 - OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC,2,10202.58,29332.275,7998.57,11.5
GA,175 - PULMONARY EMBOLISM W MCC,27,10139.424444444447,45664.59814814815,8425.359999999999,17.333333333333332
GA,176 - PULMONARY EMBOLISM W/O MCC,34,6284.296470588237,25535.510294117652,5098.435294117648,21.705882352941178
GA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,52,12054.712307692309,51764.20403846155,10849.160192307689,28.134615384615383
GA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,32,8753.957812499999,34026.293125000004,7364.0318750000015,19.34375
GA,180 - RESPIRATORY NEOPLASMS W MCC,16,11122.876250000001,42121.162500000006,9646.620625,15.3125
GA,181 - RESPIRATORY NEOPLASMS W CC,4,8567.5825,28265.16,7096.99,13.75
GA,184 - MAJOR CHEST TRAUMA W CC,4,7922.577499999999,43212.865000000005,5973.525000000001,14.5
GA,186 - PLEURAL EFFUSION W MCC,8,10328.2175,45194.41125,8800.595,13.75
GA,187 - PLEURAL EFFUSION W CC,3,7591.670000000001,23512.11666666667,5976.62,13.0
GA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,73,8344.41780821918,33957.831232876706,6979.918082191782,58.054794520547944
GA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,77,7701.112987012986,30134.272207792208,6423.345324675324,50.81818181818182
GA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,71,6241.01985915493,24175.28070422535,5105.49028169014,33.36619718309859
GA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,45,5096.9364444444445,18475.035333333326,3864.720222222222,21.88888888888889
GA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,79,9248.743797468353,36846.02721518987,7856.16075949367,53.822784810126585
GA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,84,6485.35142857143,24877.072023809513,5249.647738095238,42.142857142857146
GA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,46,4825.671086956521,20423.684999999998,3563.7967391304346,19.282608695652176
GA,196 - INTERSTITIAL LUNG DISEASE W MCC,3,11212.513333333334,36169.00666666667,9785.783333333333,11.333333333333334
GA,200 - PNEUMOTHORAX W CC,4,6729.3175,32312.432499999995,5551.7474999999995,12.25
GA,202 - BRONCHITIS & ASTHMA W CC/MCC,42,6142.034999999999,25398.22809523809,4850.165714285714,21.404761904761905
GA,203 - BRONCHITIS & ASTHMA W/O CC/MCC,8,4487.98375,18627.6775,3104.5924999999997,14.875
GA,204 - RESPIRATORY SIGNS & SYMPTOMS,4,5837.2825,27984.9675,4799.094999999999,15.75
GA,205 - OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC,3,11086.67,30906.683333333334,8349.566666666666,18.0
GA,206 - OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,3,7480.29,24100.623333333333,5678.09,14.333333333333334
GA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS,26,38231.21653846154,154582.13576923075,34066.002692307695,17.846153846153847
GA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,55,14856.04090909091,68389.69636363637,13678.910545454553,28.254545454545454
GA,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,11,64028.25727272727,272837.4563636363,60873.53999999999,18.181818181818183
GA,217 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W CC,1,47859.42,219938.33,32516.83,12.0
GA,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,13,51087.06538461538,228738.79692307688,47997.00538461539,32.23076923076923
GA,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,12,33146.50583333333,146586.71083333332,28667.814166666667,32.916666666666664
GA,221 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,2,27473.989999999998,104497.18,24731.4,12.5
GA,226 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC,2,41635.82,145005.96000000002,37382.925,12.5
GA,227 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,6,33578.528333333335,95806.02166666667,30599.63,15.0
GA,228 - OTHER CARDIOTHORACIC PROCEDURES W MCC,2,57342.96,145417.875,54844.705,12.0
GA,229 - OTHER CARDIOTHORACIC PROCEDURES W/O MCC,2,39843.41,125794.535,23304.809999999998,12.5
GA,233 - CORONARY BYPASS W CARDIAC CATH W MCC,14,44598.36285714286,190754.5657142857,41259.48642857142,17.785714285714285
GA,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,14,30569.116428571426,147764.4042857143,25851.687142857136,27.571428571428573
GA,235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,12,38248.559166666666,172459.32083333333,35513.37333333333,26.416666666666668
GA,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,18,23997.225555555553,117487.80277777779,21246.078888888893,33.77777777777778
GA,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,13,27173.490769230768,102372.4946153846,25834.089230769234,16.53846153846154
GA,240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,5,16683.45,57682.634,15568.018,15.2
GA,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,11,24023.37727272727,85921.75272727273,22057.68090909091,20.0
GA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,19,16048.86105263158,66766.26578947369,14555.282105263157,22.157894736842106
GA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,14,12869.92,57327.14214285714,11166.07642857143,16.928571428571427
GA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,36,21800.82111111112,107719.0838888889,19367.67194444444,29.86111111111111
GA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,48,14407.949374999997,78889.77395833333,11439.73958333333,49.979166666666664
GA,248 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,3,18244.72,86033.56333333334,16235.353333333333,12.333333333333334
GA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,9,11727.992222222223,66409.48666666666,10197.159999999998,14.11111111111111
GA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,1,17957.45,59010.27,9254.82,11.0
GA,252 - OTHER VASCULAR PROCEDURES W MCC,37,22158.060540540544,89685.21162162161,20342.489729729725,40.21621621621622
GA,253 - OTHER VASCULAR PROCEDURES W CC,22,17913.095909090905,76623.81954545456,15225.487727272726,28.545454545454547
GA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,16,11036.545625,52836.78687499999,9129.2025,19.875
GA,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,7,22236.988571428574,78322.58285714286,19550.03857142857,15.571428571428571
GA,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,9,51093.15777777778,164755.89555555556,49050.36555555556,39.0
GA,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,9,39971.45333333334,142546.82444444444,38047.96666666667,31.555555555555557
GA,268 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W MCC,1,39647.13,142533.47,38559.93,15.0
GA,269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,14,25189.62,102578.22642857142,21204.63714285714,23.928571428571427
GA,270 - OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,12,33673.80416666667,124006.28416666666,30956.858333333337,21.75
GA,271 - OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,8,19213.10125,95413.7925,16719.0325,14.125
GA,272 - OTHER MAJOR CARDIOVASCULAR PROCEDURES W/O CC/MCC,1,15328.38,44574.19,9677.62,21.0
GA,273 - PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC,9,24047.974444444448,100824.07777777778,22290.28777777778,24.88888888888889
GA,274 - PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC,11,16013.561818181817,77673.20818181818,13934.758181818184,29.545454545454547
GA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",56,10921.576785714287,48448.36428571428,9582.694107142857,31.803571428571427
GA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",41,6954.35951219512,34168.674878048776,5718.970731707317,22.195121951219512
GA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",24,5509.899166666667,27317.929999999993,4014.96125,14.25
GA,"283 - ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",5,13796.784000000003,70483.69399999999,11205.558,15.2
GA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",35,14340.345714285715,60843.34399999999,12745.712571428574,27.514285714285716
GA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",53,7772.776415094341,39906.94264150943,6280.700754716978,43.132075471698116
GA,291 - HEART FAILURE & SHOCK W MCC,79,9598.798860759493,36206.19379746835,8548.137215189872,86.45569620253164
GA,292 - HEART FAILURE & SHOCK W CC,83,6444.260481927711,22352.730963855418,5389.943975903616,67.06024096385542
GA,293 - HEART FAILURE & SHOCK W/O CC/MCC,53,4763.910566037736,17616.6120754717,3658.3181132075465,26.037735849056602
GA,"296 - CARDIAC ARREST, UNEXPLAINED W MCC",1,14699.58,91807.5,12840.25,12.0
GA,299 - PERIPHERAL VASCULAR DISORDERS W MCC,19,9863.452631578948,36905.43684210528,8559.449999999999,16.263157894736842
GA,300 - PERIPHERAL VASCULAR DISORDERS W CC,31,7159.18935483871,26207.74322580646,5948.511935483871,18.548387096774192
GA,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,7,5104.722857142857,23025.100000000002,3758.9871428571428,12.428571428571429
GA,303 - ATHEROSCLEROSIS W/O MCC,9,4840.098888888889,27090.45666666666,3510.0633333333335,16.444444444444443
GA,305 - HYPERTENSION W/O MCC,15,4618.228666666666,22709.961999999996,3115.1633333333334,16.333333333333332
GA,306 - CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1,10590.08,32339.33,8563.83,12.0
GA,307 - CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,1,4443.91,24874.0,3615.82,11.0
GA,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,60,8096.504833333334,33643.95999999999,6981.037166666667,33.43333333333333
GA,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,63,5484.103492063491,23499.949523809533,4305.69253968254,37.77777777777778
GA,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,54,4201.09425925926,18030.16277777778,2893.870925925927,28.685185185185187
GA,312 - SYNCOPE & COLLAPSE,55,5373.679454545456,24401.094363636363,4224.566545454548,33.527272727272724
GA,313 - CHEST PAIN,48,4798.825208333333,22520.375625,3646.066041666667,29.041666666666668
GA,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,40,12815.663750000003,49039.662,11570.705500000002,28.15
GA,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,14,7077.877857142857,28517.110714285714,5659.577857142857,18.714285714285715
GA,"326 - STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",14,37605.857142857145,131656.25714285715,35208.259999999995,18.142857142857142
GA,"327 - STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",14,17432.397142857146,59627.62928571429,15453.434285714286,18.428571428571427
GA,"328 - STOMACH, ESOPHAGEAL & DUODENAL PROC W/O CC/MCC",7,9980.48,40853.375714285714,8209.4,22.0
GA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,37,34939.417297297296,146476.15270270273,32593.39108108108,20.945945945945947
GA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,47,17294.57978723404,74272.01787234041,14715.520851063831,30.80851063829787
GA,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,24,10823.894583333333,49181.67624999999,8511.423333333336,24.5
GA,336 - PERITONEAL ADHESIOLYSIS W CC,4,16116.665,66617.205,13425.255,17.25
GA,354 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W CC,2,9818.79,61206.755000000005,8529.625,13.0
GA,355 - HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,1,8816.73,33761.36,7494.64,11.0
GA,356 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,7,30356.618571428575,112447.13571428569,27003.08142857143,14.285714285714286
GA,357 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,5,14565.582,57522.202000000005,12442.284,13.2
GA,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,22,12163.801818181819,36308.150454545445,10491.892727272729,17.863636363636363
GA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,27,7459.622592592593,27068.82148148148,6280.498888888891,18.666666666666668
GA,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,2,4907.84,20734.135000000002,4042.62,13.5
GA,374 - DIGESTIVE MALIGNANCY W MCC,2,16460.975,67785.545,14933.55,12.0
GA,375 - DIGESTIVE MALIGNANCY W CC,5,7726.206,34611.765999999996,6356.565999999999,14.6
GA,377 - G.I. HEMORRHAGE W MCC,53,11269.618490566038,45179.75924528302,10295.223396226416,29.88679245283019
GA,378 - G.I. HEMORRHAGE W CC,67,6633.581791044776,27162.861044776113,5358.627313432835,52.71641791044776
GA,379 - G.I. HEMORRHAGE W/O CC/MCC,20,4824.6810000000005,18810.739,3594.8329999999996,16.6
GA,386 - INFLAMMATORY BOWEL DISEASE W CC,2,6343.425,26988.035,5168.395,14.0
GA,388 - G.I. OBSTRUCTION W MCC,15,10463.634666666667,42052.09933333333,9430.884,15.4
GA,389 - G.I. OBSTRUCTION W CC,53,5999.399245283021,25215.37452830188,4612.269056603774,21.39622641509434
GA,390 - G.I. OBSTRUCTION W/O CC/MCC,37,4373.54081081081,19223.200540540543,2951.2924324324317,19.10810810810811
GA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",47,8506.4470212766,36592.082127659574,7306.350638297873,23.76595744680851
GA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",82,5217.938536585367,22130.452926829268,3871.8060975609737,50.46341463414634
GA,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,22,11105.578636363636,46111.12499999999,9736.867272727273,17.0
GA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,43,6710.332790697675,29660.579069767446,5336.649999999999,20.72093023255814
GA,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,2,4428.605,20602.45,3339.9449999999997,17.5
GA,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",2,38419.095,109653.53,34975.835,19.0
GA,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",4,19080.0175,88092.6975,15377.119999999999,19.75
GA,"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",1,20874.67,50887.6,10576.4,15.0
GA,408 - BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,1,59199.93,172502.86,52550.71,14.0
GA,409 - BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,2,17849.155,53298.2,15788.275,11.5
GA,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,7,16238.420000000002,73855.54857142856,14955.574285714287,15.285714285714286
GA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,19,10736.581052631582,48589.37789473685,8607.916842105265,15.736842105263158
GA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,8,8654.1675,40572.5125,6534.975,13.5
GA,420 - HEPATOBILIARY DIAGNOSTIC PROCEDURES W MCC,1,21297.61,40717.11,20621.17,18.0
GA,421 - HEPATOBILIARY DIAGNOSTIC PROCEDURES W CC,1,10437.0,30650.29,9860.57,14.0
GA,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,1,10964.13,49913.2,9435.07,15.0
GA,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,6,11769.131666666668,47494.18166666667,10371.210000000001,14.833333333333334
GA,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,1,7007.65,42086.12,6051.65,17.0
GA,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,10,11457.282,40720.982,10376.033,16.8
GA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,25,6559.8788,25374.540800000002,5198.7108,16.96
GA,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,6,4721.001666666666,18716.846666666668,3166.0483333333336,15.0
GA,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",11,13219.160000000002,44833.38181818182,11875.100000000002,17.545454545454547
GA,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",12,6283.586666666667,27522.165833333336,5049.961666666666,18.583333333333332
GA,"443 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",1,6083.82,16296.09,3991.09,11.0
GA,444 - DISORDERS OF THE BILIARY TRACT W MCC,2,12494.49,45332.275,9794.08,12.5
GA,445 - DISORDERS OF THE BILIARY TRACT W CC,7,7042.117142857142,33167.38857142858,5384.714285714285,14.0
GA,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,4,53611.83,216920.07,47245.1425,16.5
GA,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,7,45451.315714285716,177713.58428571426,38783.19142857143,19.285714285714285
GA,457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,1,54823.5,117920.56,42659.63,16.0
GA,459 - SPINAL FUSION EXCEPT CERVICAL W MCC,3,38008.67,157061.50666666668,32941.306666666664,15.0
GA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,43,25610.323488372098,107086.30767441861,21760.479767441866,62.13953488372093
GA,462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,1,21940.6,68353.93,17900.87,15.0
GA,"463 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",2,41438.205,303397.4,37671.899999999994,18.0
GA,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",4,19342.0975,72705.3725,16860.285,12.5
