Provider State,DRG Definition,Provider Id, Average Total Payments , Average Covered Charges ,Average Medicare Payments, Total Discharges 
FL,885 - PSYCHOSES,40,6306.98,21257.8895,5168.89075,218.425
FL,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,55,4210.479818,18769.77564,3262.572,26.70909091
FL,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,73,9436.226027,49401.97699,8232.502603,20.34246575
FL,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,104,3943.617692,21465.45625,3045.779423,23.73076923
FL,948 - SIGNS & SYMPTOMS W/O MCC,124,4251.564758,22200.31847,3402.248871,32.03225806
GA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,29,6417.625517,28198.32414,5134.785517,35
GA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,34,6002.780588,18508.68824,4838.778824,19.76470588
GA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,51,12213.83902,43737.30824,11108.87941,34.88235294
GA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,75,7198.518133,25123.85653,6090.397067,44.02666667
GA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,55,5245.132364,20307.36345,4066.84,27.45454545
GA,069 - TRANSIENT ISCHEMIA,56,4918.560357,20275.39268,3602.311429,33.92857143
GA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,29,5784.425517,21091.52586,4550.946897,16.48275862
GA,101 - SEIZURES W/O MCC,50,4974.58,19764.449,3891.0628,23.8
GA,149 - DYSEQUILIBRIUM,17,4137.376471,16307.80412,2805.97,18.23529412
GA,176 - PULMONARY EMBOLISM W/O MCC,47,6784.450851,24644.81404,5751.986809,19.44680851
GA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,59,12767.69441,43533.75407,11651.65881,29.86440678
GA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,62,9076.815161,30888.60823,8009.575645,23.06451613
GA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,71,8178.596197,27499.25944,7258.834648,53.69014085
GA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,89,7472.722135,24872.48607,6494.904719,48.42696629
GA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,90,6118.517,19591.52489,5010.039111,48.94444444
GA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,92,4590.780109,14820.31674,3504.945761,37.22826087
GA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,85,9216.564706,31414.77635,8210.722,46.71764706
GA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,100,6454.0655,21593.5197,5335.4573,52.51
GA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,84,4525.155833,15076.24452,3356.207143,25.25
GA,202 - BRONCHITIS & ASTHMA W CC/MCC,52,5363.198462,19887.31788,4216.240577,20.98076923
GA,203 - BRONCHITIS & ASTHMA W/O CC/MCC,32,4027.415,13888.23875,2720.619063,15.875
GA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,35,35721.79314,124120.4386,32884.70857,20.25714286
GA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,64,14579.15359,52348.285,13432.02766,31.28125
GA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,25,20717.796,74844.9396,18450.4056,37.08
GA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,25,16928.646,56331.2424,15613.9216,25.04
GA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,24,13469.09708,45720.56917,11630.0675,25.70833333
GA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,20,21540.8885,77479.0135,19032.8385,35.3
GA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,42,13449.81405,55870.2369,10587.14738,70.21428571
GA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,28,11252.32571,47564.76321,9668.810357,34.10714286
GA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,14,12924.83429,52414.29643,10490.26286,47.57142857
GA,252 - OTHER VASCULAR PROCEDURES W MCC,39,20313.21487,66023.45462,18653.47923,34.56410256
GA,253 - OTHER VASCULAR PROCEDURES W CC,32,15989.39156,60318.29906,14239.90563,30.09375
GA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,29,11083.78276,43559.29034,9521.306552,21.86206897
GA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",51,11643.78922,40009.14157,10662.26706,29.7254902
GA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",47,7292.813617,26476.20596,6214.403404,23.72340426
GA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",34,5026.695294,20463.28147,3809.234118,16.79411765
GA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",35,12836.41457,41227.32629,11536.98514,23.8
GA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",57,7081.19614,29686.43211,5626.273333,68.22807018
GA,291 - HEART FAILURE & SHOCK W MCC,88,9403.678409,29246.72795,8532.385,65.80681818
GA,292 - HEART FAILURE & SHOCK W CC,97,6311.74732,18816.29206,5457.434639,68.98969072
GA,293 - HEART FAILURE & SHOCK W/O CC/MCC,76,4329.748553,13785.41158,3502.26,30.80263158
GA,300 - PERIPHERAL VASCULAR DISORDERS W CC,43,6309.650233,20135.7693,5342.491163,23.27906977
GA,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,31,4223.440645,12465.12968,3248.330645,15.77419355
GA,303 - ATHEROSCLEROSIS W/O MCC,30,3829.857667,13667.57333,2849.569333,21.83333333
GA,305 - HYPERTENSION W/O MCC,32,3946.802813,15894.34188,2897.2925,16.53125
GA,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,48,7942.593125,28558.67187,6901.632292,30.9375
GA,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,66,5340.379242,18835.67258,4310.054242,39.46969697
GA,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,68,3648.612794,12783.38794,2546.454412,38.98529412
GA,312 - SYNCOPE & COLLAPSE,69,4584.371739,17948.32435,3544.974638,44.04347826
GA,313 - CHEST PAIN,69,3585.778986,16009.65261,2502.688116,48.20289855
GA,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,49,12080.86837,38983.93388,10603.40061,36.10204082
GA,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,24,6397.419167,19156.555,5368.539583,18.33333333
GA,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,41,35618.65561,124467.9351,33295.22854,23.53658537
GA,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,52,16901.17096,60264.00365,15076.92173,27.75
GA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,30,7903.251333,28458.159,7197.912667,18.2
GA,377 - G.I. HEMORRHAGE W MCC,51,11678.04157,39839.59098,10495.10294,26.94117647
GA,378 - G.I. HEMORRHAGE W CC,79,6498.586076,22436.78139,5414.31557,49.6835443
GA,379 - G.I. HEMORRHAGE W/O CC/MCC,41,4665.711951,15935.25195,3558.447805,20.87804878
GA,389 - G.I. OBSTRUCTION W CC,51,5928.690588,21116.25,4818.096078,21.09803922
GA,390 - G.I. OBSTRUCTION W/O CC/MCC,42,4089.771667,14550.84619,2877.722857,18.5
GA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",50,7666.1096,28707.6604,6651.67,26.92
GA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",94,4642.838617,17314.23713,3479.148723,62.0212766
GA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,47,6526.461702,23057.56574,5387.83766,22.82978723
GA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,27,11010.60259,43376.56296,9020.18963,17.85185185
GA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,23,7448.591739,32797.84217,5713.287391,15.2173913
GA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,24,6893.73,23269.66917,5370.100417,16.79166667
GA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,45,26674.65778,94201.86356,22023.40044,52.31111111
GA,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,28,20797.09179,76897.82857,19028.0075,18.60714286
GA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,81,13612.34802,48577.7958,11492.81086,138.8888889
GA,473 - CERVICAL SPINAL FUSION W/O CC/MCC,38,13586.84579,47285.93816,10901.59158,32.10526316
GA,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,23,19389.50087,68513.18652,18409.24174,18
GA,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,63,11683.00619,43722.04016,10556.47143,33.85714286
GA,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,35,9525.689714,37684.26571,8119.222286,19.48571429
GA,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,24,6631.789167,29896.00833,4752.965417,30.08333333
GA,536 - FRACTURES OF HIP & PELVIS W/O MCC,29,4388.349655,14589.50483,3375.22931,18
GA,552 - MEDICAL BACK PROBLEMS W/O MCC,42,5298.962143,20712.28881,4180.405476,23.33333333
GA,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",17,4694.036471,14892.49,3678.098235,12.88235294
GA,602 - CELLULITIS W MCC,27,9200.98963,28315.41148,8184.595926,16.51851852
GA,603 - CELLULITIS W/O MCC,89,5378.742809,16625.5682,4103.713483,34.59550562
GA,638 - DIABETES W CC,59,5289.736102,18618.57983,4323.336271,25
GA,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",59,7255.734576,23456.35627,6370.429492,36.33898305
GA,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",97,4404.094021,14384.43598,3472.42866,43.18556701
GA,682 - RENAL FAILURE W MCC,73,10463.21836,32564.35767,9424.373151,48.21917808
GA,683 - RENAL FAILURE W CC,88,6317.679773,20050.40205,5388.928068,56.92045455
GA,684 - RENAL FAILURE W/O CC/MCC,30,4435.443667,14620.46367,3210.920667,18.4
GA,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,66,7517.560455,25436.87545,6617.445909,29.6969697
GA,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,99,4889.211212,15684.44879,3959.000606,59.36363636
GA,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,19,11400.61579,40923.13632,9855.573684,23.94736842
GA,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,21,6991.252857,25876.05429,5984.880476,21.71428571
GA,811 - RED BLOOD CELL DISORDERS W MCC,40,8822.3655,28493.67125,7369.5785,17.6
GA,812 - RED BLOOD CELL DISORDERS W/O MCC,77,5099.269351,17497.49857,4045.275974,36.76623377
GA,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,41,37745.37293,123483.2632,35554.12732,26.3902439
GA,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,33,40141.28818,136118.7124,36956.58576,19.51515152
GA,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,93,11952.88742,38772.02226,10931.66204,98.25806452
GA,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,86,7201.14907,23350.16302,6193.840349,35.39534884
GA,885 - PSYCHOSES,11,6767.71,15277.71364,5103.029091,107.5454545
GA,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,14,4374.035714,16011.74786,3484.192857,26.5
GA,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,25,9613.0072,33076.2936,8521.5048,21
GA,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,39,4240.381026,14650.02538,3278.80641,19.23076923
GA,948 - SIGNS & SYMPTOMS W/O MCC,55,4412.762909,17336.00236,3464.541636,24.54545455
HI,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,1,10982.04,27809.95,6846.87,24
HI,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,1,9585.36,27601,8264.15,19
HI,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10,16867.182,46547.837,15553.903,23
HI,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,11,11973.86636,28497.93818,8975.145455,27.81818182
HI,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10,7891.237,22345.212,5941.396,19.4
HI,069 - TRANSIENT ISCHEMIA,2,6404.035,19450.91,5014.71,17
HI,101 - SEIZURES W/O MCC,3,7820.16,21506.6,5958.576667,12.33333333
HI,176 - PULMONARY EMBOLISM W/O MCC,1,11030.92,18937.61,7109.92,13
HI,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,7,17006.46286,43565.09714,16128.24571,23.71428571
HI,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,8,13196.215,33609.655,12411.8575,24.25
HI,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,4,10693.945,38133.9175,9546.93,22.25
HI,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,9,11104.24444,28730.18111,10047.00778,22.88888889
HI,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,6,8881.13,24166.47333,7653.82,21.66666667
HI,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,7,6959.152857,19437.18,5260.237143,17.71428571
HI,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,9,12847.86889,33981.79,11768.59444,27.11111111
HI,194 - SIMPLE PNEUMONIA & PLEURISY W CC,13,9512.540769,22632.16154,7864.278462,31.84615385
HI,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,9,6170.692222,15799.25111,5014.416667,17.88888889
HI,202 - BRONCHITIS & ASTHMA W CC/MCC,2,8226.47,30427.82,7195.34,15.5
HI,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,3,46450.81667,134966.5433,42541.25667,17
HI,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,8,20556.4725,56205.38,18109.7225,20
HI,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,2,24323.31,79279.05,23404.51,20.5
HI,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,3,25820.51333,55890.58333,23078.60667,15.33333333
HI,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,2,16551.92,36474.43,14208.77,20
HI,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,3,26152.54,83872.90667,23995.13,19.66666667
HI,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,5,18425.318,48613.104,11471.752,31.4
HI,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,1,17182.05,49204.72,11061.72,18
HI,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,1,15805.64,32224.78,13651.64,14
HI,252 - OTHER VASCULAR PROCEDURES W MCC,3,25293.06333,71448.81333,24027.88,22.33333333
HI,253 - OTHER VASCULAR PROCEDURES W CC,1,24079.27,55712.22,17186.95,22
HI,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,1,14039.5,53921.72,12975.72,18
HI,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",9,16706.52778,40402.02222,15403.77667,26.55555556
HI,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7,10660.89286,21382.19,8856.035714,18.42857143
HI,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5,8099.022,18965.062,6305.646,20.6
HI,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",1,17344.07,48272.35,16304.35,14
HI,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",6,9936.683333,28465.69167,7855.915,21.83333333
HI,291 - HEART FAILURE & SHOCK W MCC,12,13778.12333,34656.365,12495.21917,30.16666667
HI,292 - HEART FAILURE & SHOCK W CC,13,9622.543846,23019.81538,8763.024615,32.46153846
HI,293 - HEART FAILURE & SHOCK W/O CC/MCC,9,6439.268889,14704.46111,4768.08,15.88888889
HI,300 - PERIPHERAL VASCULAR DISORDERS W CC,1,9814.13,26397.06,7419.6,15
HI,303 - ATHEROSCLEROSIS W/O MCC,3,4670.943333,14596.11,3767.94,12
HI,305 - HYPERTENSION W/O MCC,1,5553.92,10817.35,4028.5,14
HI,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,5,10499.532,28089.094,9624.628,20.6
HI,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,6,8655.3,20908.79167,6513.188333,26.83333333
HI,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,10,5269.722,14592.706,3995.628,22.8
HI,312 - SYNCOPE & COLLAPSE,9,6236.421111,18903.26,5139.562222,23.44444444
HI,313 - CHEST PAIN,5,5316.238,14643.104,4037.32,25.6
HI,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,4,17090.78,40947.29,16025.97,17
HI,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,1,10018.68,26553.5,6787.75,16
HI,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,4,46749.715,138147.285,44630.545,13.5
HI,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,4,22535.515,53770.58,18889.8475,20.25
HI,377 - G.I. HEMORRHAGE W MCC,5,14458.946,37876.674,13320.762,19.4
HI,378 - G.I. HEMORRHAGE W CC,12,9576.769167,21820.46,8012.3525,33.58333333
HI,379 - G.I. HEMORRHAGE W/O CC/MCC,2,6124.1,11669.985,4177.77,14.5
HI,389 - G.I. OBSTRUCTION W CC,4,8094.0575,19394.355,6963.3475,18.25
HI,390 - G.I. OBSTRUCTION W/O CC/MCC,5,5674.402,13357.29,4144.31,20.2
HI,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",1,10296.66,21048.83,8437.66,12
HI,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",7,6481.754286,18213.59143,4609.515714,28.28571429
HI,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,1,9106.18,24619.12,7452.18,16
HI,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,1,8596.63,23782,7467.54,11
HI,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,4,35648.355,54404.87,31262.3475,24.75
HI,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,11,19601.22455,41059.09909,15345.87636,66.72727273
HI,473 - CERVICAL SPINAL FUSION W/O CC/MCC,2,17314.195,53543.79,14529.655,16.5
HI,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,1,27744.18,67567.25,26971.93,16
HI,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,8,16815.0425,40356.11125,15571.8675,20.125
HI,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,2,17369.845,35205.11,14192.59,19.5
HI,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,1,8022.64,22420.5,5346.85,14
HI,536 - FRACTURES OF HIP & PELVIS W/O MCC,3,6934.356667,17053.08333,5612.753333,11
HI,552 - MEDICAL BACK PROBLEMS W/O MCC,5,7793.716,23887.286,6363.706,21.2
HI,602 - CELLULITIS W MCC,2,15920.24,48654.665,12208.125,14.5
HI,603 - CELLULITIS W/O MCC,11,7962.836364,19930.14727,6724.817273,26.63636364
HI,638 - DIABETES W CC,2,6952.27,16288.395,5897.02,18.5
HI,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7,10472.99857,27191.07143,9168.375714,19.14285714
HI,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",11,6289.246364,16777.80727,4914.882727,30
HI,682 - RENAL FAILURE W MCC,6,13735.35667,36029.655,12829.79667,24
HI,683 - RENAL FAILURE W CC,9,9420.288889,23043.64,8145.87,26.11111111
HI,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,2,12194.38,30598.365,11426.74,13
HI,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10,7016.797,18479.387,5898.057,23.9
HI,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,1,14614.12,27335.43,11652.93,16
HI,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,1,9261.72,17668.18,7493.54,11
HI,812 - RED BLOOD CELL DISORDERS W/O MCC,3,6752.553333,15820.23333,5934.886667,13.66666667
HI,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,5,56482.922,131936.252,48249.306,21
HI,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,14,18331.48357,40511.21357,16441.00571,68.64285714
HI,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,12,10720.32667,23359.245,8812.919167,30.41666667
HI,885 - PSYCHOSES,4,9096.48,15068.205,8113.305,127.5
HI,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,1,5689.5,18164.68,4746.31,22
HI,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,1,16266.42,52904.28,15305.21,14
HI,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,1,5507.69,15185.3,5077.23,13
HI,948 - SIGNS & SYMPTOMS W/O MCC,3,6155.406667,21168.58667,3739.44,15
IA,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,14,6181.252143,22040.68,5089.38,37
IA,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10,5872.051,17270.414,4897.898,18.8
IA,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,17,11056.78353,29660.38176,9912.348824,27.94117647
IA,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,26,6746.593462,18150.675,5723.849231,41.34615385
IA,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,20,4982.383,15878.773,3793.9945,28.25
IA,069 - TRANSIENT ISCHEMIA,18,4637.71,14928.00056,3291.192778,24.72222222
IA,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7,5968.232857,16945.14571,4145.244286,16.28571429
IA,101 - SEIZURES W/O MCC,12,4729.800833,13612.51083,3581.368333,29.16666667
IA,149 - DYSEQUILIBRIUM,8,3757.625,12496.79625,2689.75,22.875
IA,176 - PULMONARY EMBOLISM W/O MCC,19,6382.183158,18255.42474,5176.987895,22.05263158
IA,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,21,11946.89571,31328.99524,11050.52619,34.47619048
IA,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,23,8804.533913,20991.78478,7850.793043,23.47826087
IA,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,23,8134.28,23364.4013,6903.214783,55.73913043
IA,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,28,7145.921786,19105.91607,6092.381429,48.82142857
IA,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,29,5793.301724,15823.85138,4898.247931,41.10344828
IA,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,29,4562.858621,12198.18862,3391.661034,30.20689655
IA,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,28,8934.778571,24024.04893,8040.111786,57.28571429
IA,194 - SIMPLE PNEUMONIA & PLEURISY W CC,33,6074.160303,15613.50576,5105.489697,69.09090909
IA,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,33,4324.754545,12035.4203,3280.092424,30.57575758
IA,202 - BRONCHITIS & ASTHMA W CC/MCC,10,5037.358,15115.042,3922.235,18.8
IA,203 - BRONCHITIS & ASTHMA W/O CC/MCC,6,3724.075,12133.69333,2679.38,14
IA,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,4,36338.0575,120564.1125,34684.4125,27.75
IA,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,17,14359.06235,46170.56471,12861.60824,38.88235294
IA,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,12,19209.46167,67360.47083,17615.9075,34.41666667
IA,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,13,15968.92462,47250.22462,14551.84077,22.84615385
IA,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,14,11811.92571,37609.24286,10428.09429,24
IA,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,13,20554.10231,69711.28231,18449.77538,36.69230769
IA,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,21,12471.51571,49331.92429,10368.68952,70.61904762
IA,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,12,10646.74167,42862.21917,9514.843333,25.25
IA,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,8,11994.5,43306.83125,10636.3525,20.625
IA,252 - OTHER VASCULAR PROCEDURES W MCC,5,21973.362,71283.87,20736.308,23.4
IA,253 - OTHER VASCULAR PROCEDURES W CC,9,16029.74444,53249.11778,13763.31333,32.66666667
IA,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,12,10726.4375,39052.10083,8937.856667,25.25
IA,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",21,10755.67333,31095.33095,9754.577619,32.95238095
IA,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",19,6999.551579,21910.41632,5981.417895,23.05263158
IA,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",15,4741.747333,17556.58267,3750.878667,16.8
IA,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",9,13051.13333,38893.32333,11656.98778,19
IA,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",21,6768.58381,25137.19333,5453.527619,64.66666667
IA,291 - HEART FAILURE & SHOCK W MCC,28,9043.349286,24357.41857,8131.605,53.14285714
IA,292 - HEART FAILURE & SHOCK W CC,30,6210.826,15641.809,5401.478667,64.9
