Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Average Medicare Payments,Total Discharges
GA,357 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,1,14039.36,60662.36,12923.09,11
GA,369 - MAJOR ESOPHAGEAL DISORDERS W CC,1,7589.18,25097.45,5227.09,11
GA,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,23,12901.79739,44226.37043,11767.04783,16.60869565
GA,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,28,7917.921786,26858.47536,6651.375714,19.71428571
GA,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,1,5972.47,19825.2,3798.47,15
GA,374 - DIGESTIVE MALIGNANCY W MCC,3,19525.01333,78148.18667,16674.45333,12.66666667
GA,375 - DIGESTIVE MALIGNANCY W CC,9,9222.227778,33282.79222,7814.203333,13.77777778
GA,377 - G.I. HEMORRHAGE W MCC,53,11888.18283,46196.55792,10724.80396,30
GA,378 - G.I. HEMORRHAGE W CC,73,6822.697534,25784.70973,5689.108356,53.31506849
GA,379 - G.I. HEMORRHAGE W/O CC/MCC,28,5448.003929,19406.3025,4235.358929,19.35714286
GA,384 - UNCOMPLICATED PEPTIC ULCER W/O MCC,1,5519.36,36796.09,4514.82,11
GA,386 - INFLAMMATORY BOWEL DISEASE W CC,1,5555.4,20661.07,4491.13,15
GA,388 - G.I. OBSTRUCTION W MCC,11,10836.16,38840.47364,9544.308182,15.81818182
GA,389 - G.I. OBSTRUCTION W CC,56,6506.741071,25159.98946,5141.357679,21.125
GA,390 - G.I. OBSTRUCTION W/O CC/MCC,32,4566.898437,16636.78625,3215.875,19.15625
GA,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",51,8489.397451,34934.47765,7477.882745,24.56862745
GA,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",92,5452.552065,19698.19098,4162.820435,51.97826087
GA,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,20,11600.5475,45424.33,10162.6335,16.35
GA,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,41,6879.259512,26781.19122,5617.64561,21.14634146
GA,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,5,4831.548,19329.71,3631.572,12
GA,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",2,36528.005,108779.24,33599.41,28
GA,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",2,20263.045,67843.875,16965.21,34.5
GA,"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",1,17011.43,55392.7,11540.3,23
GA,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,13,18110.03769,71294.85846,14830.37538,14.30769231
GA,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,23,10691.63522,49014.77957,8838.193478,18.04347826
GA,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,15,8110.798,33794.26533,6411.521333,13.6
GA,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,5,11679.078,35208.316,10447.35,14.2
GA,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,10,12932.751,51205.074,12021.024,13.7
GA,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,1,9009.93,24208.21,8400.14,14
GA,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,12,12652.295,43686.3025,11082.45667,12.75
GA,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,27,6547.24963,25656.59667,5191.717778,16.25925926
GA,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,7,5399.727143,20903.10571,4019.954286,13
GA,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",16,12289.56313,40514.35875,11163.26438,18.875
GA,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",13,6392.963846,21636.79923,5536.470769,18.84615385
GA,"443 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",1,5629.27,19007.55,4487.82,11
GA,444 - DISORDERS OF THE BILIARY TRACT W MCC,2,12238.47,48077.87,10903.7,14
GA,445 - DISORDERS OF THE BILIARY TRACT W CC,7,6753.281429,29902.83857,5506.527143,16.14285714
GA,446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,1,6998.08,30006.17,5577.58,12
GA,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,3,59642.01667,189026.0467,44441.6,22
GA,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,4,43336.635,146003.7875,35863.81,22.5
GA,457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W CC,1,45999.82,127511,44107.12,17
GA,458 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W/O CC/MCC,1,25879.75,97073.33,24671.75,12
GA,459 - SPINAL FUSION EXCEPT CERVICAL W MCC,1,37879.53,152205.12,36866.18,17
GA,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,46,26079.09935,98029.84109,22272.88739,60.26086957
GA,462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,3,23845.79667,84275.42,18375.96,16
GA,"463 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",1,64624.46,396443.23,34579.92,13
GA,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",4,20974.8525,61225.325,18197.5925,14.5
GA,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,19,21876.67895,82594.08526,18898.24368,20.89473684
GA,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,17,17720.67529,62381.52118,14748.71706,26.11764706
GA,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,25,19575.288,87506.826,18046.81,18.4
GA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,82,13884.65963,53763.965,11540.23659,151.2804878
GA,471 - CERVICAL SPINAL FUSION W MCC,1,34226.82,74643.45,27914.55,11
GA,472 - CERVICAL SPINAL FUSION W CC,16,18675.07,67533.89125,16413.57688,16.375
GA,473 - CERVICAL SPINAL FUSION W/O CC/MCC,38,14691.03447,58042.44,12280.00763,31.44736842
GA,474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1,23671.91,49292.36,22787.91,11
GA,478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,2,16262.41,75528.945,12579.4,16
GA,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,26,19665.33769,83156.61346,17597.10346,17.88461538
GA,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,62,12314.62855,51592.81726,11119.1271,35.53225806
GA,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,33,10293.9197,42621.74182,8966.341515,18
GA,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,8,16771.5475,77378.5325,15368.325,12.75
GA,484 - MAJOR JOINT & LIMB REATTACHMENT PROC OF UPPER EXTREMITY W/O CC/MCC,23,14993.93391,63325.50217,12033.85435,25.86956522
GA,490 - BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,18,12711.99167,49159.99944,10365.71778,18.66666667
GA,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,21,7512.958095,34850.5781,5921.109048,26.71428571
GA,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",15,13556.58067,59461.43933,12362.24333,16.6
GA,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",11,10536.53545,48175.57818,8865.685455,16
GA,515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,1,21753.85,94119.23,18427.08,13
GA,516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,7,12319.35429,52540.94,10684.71,13.42857143
GA,517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,2,11201.59,37372.35,9234.775,11.5
GA,535 - FRACTURES OF HIP & PELVIS W MCC,3,8352.303333,30047.05,6399.183333,12.33333333
GA,536 - FRACTURES OF HIP & PELVIS W/O MCC,23,5125.281304,20187.32435,4009.930435,17.34782609
GA,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,3,8130.006667,29830.11667,7003.053333,15.33333333
GA,545 - CONNECTIVE TISSUE DISORDERS W MCC,1,19373.6,45306.33,16087.53,15
GA,551 - MEDICAL BACK PROBLEMS W MCC,4,12575.9175,41592.91,9543.38,16.75
GA,552 - MEDICAL BACK PROBLEMS W/O MCC,41,6363.80122,25294.84707,4855.284634,23.19512195
GA,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,4,5373.33,28466.785,4261.47,12.25
GA,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,4,6207.235,21844.1025,5176.36,12.5
GA,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",1,5386.92,25224.92,4266.31,13
GA,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",14,5187.119286,20523.26857,4022.385,15.21428571
GA,570 - SKIN DEBRIDEMENT W MCC,1,16493.36,161931,15435.09,11
GA,"580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1,14792.67,48085,10935.5,12
GA,"581 - OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",1,5965.4,31767.33,4237.67,15
GA,592 - SKIN ULCERS W MCC,1,11554.17,58542.92,9895.5,12
GA,602 - CELLULITIS W MCC,21,10389.13095,35699.05714,9289.151905,17.76190476
GA,603 - CELLULITIS W/O MCC,77,5936.233247,19381.74013,4676.916364,36.03896104
GA,614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,1,22521.7,73573.25,20303.85,20
GA,615 - ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,1,11087.14,34542.64,9581,22
GA,"617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",4,12311.59,52684.9925,11171.7175,13.75
GA,620 - O.R. PROCEDURES FOR OBESITY W CC,6,12539.55833,51928.01,10793.59833,12.16666667
GA,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,10,11138.365,44253.497,8876.284,31.6
GA,"628 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",1,23554.27,88494.18,22888.45,11
GA,637 - DIABETES W MCC,28,9777.761786,39032.41179,8608.838929,18.82142857
GA,638 - DIABETES W CC,53,5976.583208,21103.69019,4879.063962,27.56603774
GA,639 - DIABETES W/O CC/MCC,6,4825.141667,16462.095,3643.288333,13.33333333
GA,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",61,7703.453443,27138.43262,6751.977213,38.39344262
GA,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",78,5076.885128,16953.18026,4014.756923,37.02564103
GA,643 - ENDOCRINE DISORDERS W MCC,3,10034.39333,35389.16333,9183.413333,11.33333333
GA,644 - ENDOCRINE DISORDERS W CC,7,6756.468571,25117.91143,5686.794286,16.85714286
GA,645 - ENDOCRINE DISORDERS W/O CC/MCC,1,4801.18,9249.64,3691.91,11
GA,652 - KIDNEY TRANSPLANT,3,31423.94333,171270.6033,26603.12667,84.33333333
GA,654 - MAJOR BLADDER PROCEDURES W CC,1,25238.95,84760.58,19411.63,19
GA,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,1,26985.58,63248.12,23687.58,26
GA,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,1,15906.63,56570.84,14116.11,19
GA,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,2,10600.505,35132.29,8686.545,18
GA,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,3,15048.90667,45792.02,13385.14333,14.66666667
GA,661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,1,12759.64,36947.45,11539.64,11
GA,669 - TRANSURETHRAL PROCEDURES W CC,4,8101.8825,36986.3025,6878.8775,17
GA,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,15,20808.36067,74384.994,19307.25333,15.2
GA,674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,3,16386.98667,46026.70667,14535.19,12.66666667
GA,682 - RENAL FAILURE W MCC,70,10111.53457,35687.04671,9093.155429,55.32857143
GA,683 - RENAL FAILURE W CC,78,6566.964615,22679.81321,5509.130256,59.57692308
GA,684 - RENAL FAILURE W/O CC/MCC,26,4864.427308,17544.08962,3712.875769,19.42307692
GA,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,67,7551.937313,26850.18925,6537.821194,31.58208955
GA,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,86,5438.154535,18168.27523,4396.891279,53.75581395
GA,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,4,5339.575,21070.9175,3568.17,12.25
GA,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,28,11006.49643,41426.05786,9886.803571,21.67857143
GA,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,17,7787.309412,27992.79,6592.227647,26.17647059
GA,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,9,8668.883333,43679.45889,6720.864444,24.55555556
GA,737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,2,14795.415,62650.58,13667.5,12
GA,"740 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",2,11754.065,54375.075,10110.405,14
GA,"741 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",1,7792.85,48546.38,5637.54,13
GA,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,3,11869.08,57732.2,10713.83333,11.66666667
GA,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,5,8105.168,36901.284,5295.208,15.6
GA,"755 - MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1,11767.44,55875.38,9160.56,16
GA,781 - OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,2,7811.455,20781.49,7032.365,12.5
GA,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,1,22328.14,58563.14,12821.21,14
GA,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,11,9716.988182,38740.90545,8389.239091,17.72727273
GA,811 - RED BLOOD CELL DISORDERS W MCC,38,8837.965789,32237.98053,7703.391842,19.13157895
GA,812 - RED BLOOD CELL DISORDERS W/O MCC,66,5777.147576,20431.25909,4696.466061,35.03030303
GA,813 - COAGULATION DISORDERS,2,55303.075,166271.21,54163.255,13
GA,834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,2,77635.38,253945.35,49703.175,28
GA,835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,1,46286.92,192084.42,28985.75,12
GA,837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,1,71490.92,128401.17,36534.75,12
GA,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,3,25915.36333,79741.57333,23742.23333,14.66666667
GA,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,3,11782.01333,50078.87,10544.66667,15.66666667
GA,846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,1,20771.33,53287.5,16233,18
GA,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,10,9184.191,33279.628,8136.111,24.2
GA,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,46,35118.03457,135231.448,32578.31478,30.7826087
GA,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,5,16977.472,64391.106,13656.72,17.2
GA,856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,3,42898.19667,146653.8267,32260.26333,12.33333333
GA,857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,4,22057.2425,64596.4775,12897.4075,13.25
GA,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,3,19068.58667,64335.47333,11403.74,14
GA,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,8,7310.145,27633.2825,6174.93375,16
GA,864 - FEVER,7,5841.774286,23536.65857,4539.817143,14
GA,865 - VIRAL ILLNESS W MCC,1,10663.91,32402.64,9763.91,11
GA,866 - VIRAL ILLNESS W/O MCC,1,7986.25,23192.63,4805.63,16
GA,867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,1,15884.55,59846.64,15099.27,11
GA,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,32,39277.56125,148145.2887,35715.28969,23.4375
GA,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,91,11962.23286,42030.4244,10763.02242,127.1538462
GA,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,82,7150.773049,25830.17585,5990.725244,40.97560976
GA,880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,1,5293.29,19208.21,3684.36,14
GA,881 - DEPRESSIVE NEUROSES,3,5044.266667,10661.35333,4140.956667,14.66666667
GA,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,15,7328.430667,23279.624,6353.698,15.13333333
GA,885 - PSYCHOSES,11,7814.918182,17887.63364,6761.260909,133.4545455
GA,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",1,2503.91,2266.41,1954.93,46
GA,895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,1,6068.66,4479.77,5610.98,2123
GA,896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,5,11642.474,45759.614,10862.68,13
GA,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,17,5584.457059,17596.90824,4650.476471,32.11764706
GA,904 - SKIN GRAFTS FOR INJURIES W CC/MCC,1,22220.75,141134.08,21536.83,12
GA,907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,9,28020.18667,94412.78889,25702.75889,18.11111111
GA,908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,1,18768.73,51859,10053.18,11
GA,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,30,9676.216667,38358.39767,8524.258667,21.4
GA,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,25,5003.5796,19973.2092,4008.706,16.2
GA,919 - COMPLICATIONS OF TREATMENT W MCC,8,13184.38125,44620.58375,11374.8875,21.375
GA,920 - COMPLICATIONS OF TREATMENT W CC,9,7603.113333,23982.13667,6484.955556,16.44444444
GA,927 - EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV 96+ HRS W SKIN GRAFT,1,109785.94,615665.06,108522.88,16
GA,928 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,3,44562.54333,181934.3033,43339.80333,42.66666667
GA,929 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,1,13595.19,61597,12776.44,43
GA,935 - NON-EXTENSIVE BURNS,2,10850.16,57022.01,8683.735,53
GA,947 - SIGNS & SYMPTOMS W MCC,7,8277.52,32626.86143,7316.908571,14.28571429
GA,948 - SIGNS & SYMPTOMS W/O MCC,42,5121.70119,20437.10381,4125.586667,20.73809524
GA,964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,2,10463.47,48513.3,9199.03,11.5
GA,969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,1,54602.64,235950.45,51733.91,11
GA,974 - HIV W MAJOR RELATED CONDITION W MCC,5,19072.872,55429.07,18153.408,21.4
GA,975 - HIV W MAJOR RELATED CONDITION W CC,2,12292.545,35801.26,11340.065,19.5
GA,977 - HIV W OR W/O OTHER RELATED CONDITION,1,12711.23,26580.46,11433.69,13
GA,981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,24,32602.18375,118115.4729,29906.82958,19.83333333
GA,982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,8,19015.04,63212.49125,16015.75875,15.875
GA,987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,2,25537.225,66846.545,23764.73,11
HI,"004 - TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",1,131685.25,377394.67,104570.33,12
HI,025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,2,39366.41,101298.635,35151.945,26
HI,027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,1,27451.38,39885.19,14350,16
HI,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,2,12336.635,26654.215,10412.655,13
HI,054 - NERVOUS SYSTEM NEOPLASMS W MCC,1,13945.82,28498.18,10593.91,11
HI,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,1,11702.08,32457.08,9727.23,13
HI,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,8,17002.4475,47111.0225,14506.5125,31
HI,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,11,10926.84455,31064.75818,8156.671818,27.63636364
HI,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,7,8345.808571,23622.11571,5607.542857,21.71428571
HI,069 - TRANSIENT ISCHEMIA,3,7175.52,18413.71,5974.843333,14
HI,"082 - TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",1,25504,71070.5,23373.25,12
HI,"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",1,19261.27,49501.7,15942.07,30
HI,"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",1,12066.97,32023.48,9801.61,31
HI,101 - SEIZURES W/O MCC,2,8182.41,19379.76,6735.79,17
HI,164 - MAJOR CHEST PROCEDURES W CC,1,28171.5,69184.33,18165.39,18
HI,166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,1,40240.83,98948.88,31208.96,24
HI,176 - PULMONARY EMBOLISM W/O MCC,1,8193.87,38255.73,7161.07,15
HI,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,6,17491.835,43482.95333,15021.67167,26.66666667
HI,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,4,12845.5825,36696.6625,11429.35,21
HI,179 - RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC,1,8924.17,54657.92,8417.5,12
HI,180 - RESPIRATORY NEOPLASMS W MCC,1,16564.91,33716.45,14935.55,11
HI,181 - RESPIRATORY NEOPLASMS W CC,1,14373,38346.83,9909.5,12
HI,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,4,11171.015,40982.365,9335.655,21.5
HI,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8,11536.56125,30653.885,9729.325,19.625
HI,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,4,9987.9425,24670.81,8200.7775,22.5
HI,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4,8193.7325,24019.975,5982.205,19
HI,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10,14827.038,33928.115,12305.208,26.6
HI,194 - SIMPLE PNEUMONIA & PLEURISY W CC,10,9988.231,25621.163,8381.484,30.5
HI,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4,7273.0875,22082.495,5788.4025,13.75
HI,200 - PNEUMOTHORAX W CC,1,11095.82,37751.82,7758.09,11
HI,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,2,52246.68,150768.91,37627.725,11
HI,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,6,24342.45333,71691.825,21872.65667,21.5
HI,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,1,95954.5,213487.33,64861.67,12
HI,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,2,80573.17,231159.325,63310.805,21.5
HI,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,1,52041.88,134095.38,38265.29,34
HI,233 - CORONARY BYPASS W CARDIAC CATH W MCC,1,62596.53,151274.07,59436.4,15
HI,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,1,45675.75,110704.58,36143.17,12
HI,235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,2,48898.98,128278.29,45856.61,16
HI,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,2,36207.76,100346.545,25829.68,20.5
HI,237 - MAJOR CARDIOVASC PROCEDURES W MCC,2,52161.995,160172.27,47864.1,14.5
HI,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,2,38714.965,91170.87,20025.64,20
HI,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,1,49105.27,116856.91,33806.36,11
HI,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,1,33233.09,63346.82,31099.45,11
HI,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,2,22988.1,62571.69,19941.35,14.5
HI,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,2,20472.605,42768.825,14298.99,12.5
HI,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,3,28130.75667,98396.21667,25472.24667,23
HI,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,4,20497.06,66948.0175,15839.7175,33.25
HI,250 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,1,26802.93,68269.64,23546.79,14
HI,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,1,18562.46,58428.73,15304.38,26
HI,252 - OTHER VASCULAR PROCEDURES W MCC,3,26932.46,89732.21,24670.18667,27
HI,253 - OTHER VASCULAR PROCEDURES W CC,1,26508.04,62991.15,18889.48,27
HI,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,1,31572.21,48517.79,21206.79,14
HI,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10,16369.082,41342.854,14573.407,22.2
